Unix,open,high,low,close,volume
1711799940,70177,70183.67,70093.41,70141.09,13158184.316697298
1711799040,70111.03,70174.49,70082.55,70097.53,9889360.3856014
1711798140,70101.1,70139.44,70060.15,70070.71,9561760.9526426
1711797240,70112.64,70130,70042.19,70069.98,11075252.723152898
1711796340,70025.29,70046.69,69980,69992.86,7796934.393308
1711795440,70061.82,70110.95,70029.99,70029.99,8589317.5321189
1711794540,70029.99,70030,69940.08,69971.99,5528769.2681693
1711793640,69972.4,70021.1,69970,70021.09,6504812.2911936
1711792740,70008.32,70091.64,69988,70067.08,10341724.268924102
1711791840,70091.63,70118,70037.66,70070,7412743.5215072995
1711790940,70076.55,70162.79,69986.71,69999.99,11173717.441927299
1711790040,69986.71,69993.71,69907.87,69960.87,5542833.179077799
1711789140,69967.98,69993.17,69811.37,69827.99,11547673.874783501
1711788240,69834.66,69950,69834.66,69923.08,7201061.1781979
1711787340,69945.99,70016,69892,69917.94,8894850.9279451
1711786440,69945.3,69962.97,69826.54,69890,11003787.7452173
1711785540,69854.47,69992.28,69852.08,69970,8862889.959400002
1711784640,69966.02,69985.29,69887.27,69959.99,9407434.767455801
1711783740,69930.01,70022.99,69930,70022.98,5455560.045314999
1711782840,70022.98,70022.99,69916,69975.65,6642459.854775401
1711781940,69980.01,70018.18,69960,69990.12,6721255.5742606
1711781040,69957,70078.21,69900,70034,10127800.0894223
1711780140,70078.2,70098.39,69954,69982,10840040.2489527
1711779240,69942.98,70029.31,69868.41,69992.36,12614549.3713143
1711778340,70008.8,70078.85,69987.9,70028.99,9329733.7653858
1711777440,70038.01,70044.73,69866.67,69953.99,18441593.1099452
1711776540,69989,70238.9,69966,70157.99,14268666.609634502
1711775640,70112.02,70321.1,70068.51,70139.04,28821777.900379
1711774740,70068.51,70100,69928.5,69941.99,13003020.2991207
1711773840,69949.67,69949.68,69855.65,69878.7,15817520.954863
1711772940,69859.99,69889.2,69799.32,69857.81,9845311.4825104
1711772040,69828.95,69895.05,69755.98,69765.99,6642795.2604458
1711771140,69753.13,69850,69750,69783.22,8363683.2373769
1711770240,69833.33,69946.32,69828.08,69919.99,7543759.6951057995
1711769340,69868.99,70006,69839.37,69995.17,6371664.9383708
1711768440,70010.01,70042.19,69906.13,69942.01,9116355.8792146
1711767540,69934.01,69957.83,69838.24,69940.01,7157890.6938071
1711766640,69941.99,69960,69910,69953.87,5330735.1490921
1711765740,69900.01,69993.99,69887.06,69949.87,7268829.867517199
1711764840,69928.85,70010,69906.32,70009.99,9432227.476201098
1711763940,69976.08,70050.01,69932.64,70039.99,10563722.173578601
1711763040,70056,70177.87,70021.1,70069.93,22417022.363043103
1711762140,70092.9,70114.51,69913.47,69946.08,19146765.159466803
1711761240,69966,69999,69826.36,69918.01,17065319.231148
1711760340,69920,69936.95,69841.63,69873.01,7063113.619292999
1711759440,69864.97,69875.98,69735.58,69735.59,9182200.2661056
1711758540,69819.8,69832.24,69710,69780,15992134.9170372
1711757640,69839.21,69904,69790,69820.91,14101108.7442153
1711756740,69850.54,69915.99,69832.92,69876,8322817.7097886
1711755840,69888.98,69910,69820.91,69843.83,7791673.051666999
1711754940,69832.04,69916.5,69809.99,69833.1,12994870.1453679
1711754040,69796.98,69862.46,69746.09,69750.01,15040251.325603299
1711753140,69783.99,69820.89,69680,69716,11195923.320453802
1711752240,69691.42,69797.2,69676.25,69764.44,14309093.5359099
1711751340,69737.98,69774,69526,69557.11,13036147.628383702
1711750440,69525.69,69597.01,69419.99,69461.39,11814118.5972729
1711749540,69406,69517.88,69405.99,69412.86,7526574.8415714
1711748640,69365.59,69514.49,69290,69446.25,11906360.6170719
1711747740,69465.72,69564.96,69413.33,69524,10120541.1158687
1711746840,69556.65,69625.26,69481.38,69625.25,10733981.639108399
1711745940,69603.89,69615.67,69530,69583.86,7083192.7238397
1711745040,69606.23,69680,69578.09,69656.52,7756532.2320660995
1711744140,69654.81,69666.02,69570,69638.15,8308201.6113895
1711743240,69646.51,69711.06,69602,69686.01,8912101.9623816
1711742340,69641.42,69666,69524,69534,9669262.890705
1711741440,69488,69560,69420.6,69464.51,12734711.0053443
1711740540,69457.99,69544.11,69360.6,69430.01,8589194.535956299
1711739640,69438.01,69513.98,69412.25,69475.92,9064212.217978101
1711738740,69465.25,69513.98,69410.42,69441.33,7944793.6890925
1711737840,69475.92,69602,69454,69512,13719809.140844699
1711736940,69525,69551.84,69422.59,69454,11721772.0978028
1711736040,69457.79,69476.16,69322.02,69431.18,17783827.545425497
1711735140,69407.93,69463.2,69193.85,69393.06,20665602.1788116
1711734240,69390.01,69455,69274.74,69356,13070970.6042676
1711733340,69327.65,69440,69319.26,69379.46,14421866.5519157
1711732440,69320.01,69349.88,69100,69240,18412114.915155
1711731540,69181.71,69498,69078.62,69362.52,51972037.9434603
1711730640,69338.77,69520,69300,69450.01,15707503.635320801
1711729740,69381.06,69591.43,69324,69509.99,28370088.5358412
1711728840,69349.86,69431.29,69161.49,69282.02,40755869.089093104
1711727940,69205.99,69462.67,69130,69296.02,58441775.721526
1711727040,69304,69924.2,69009,69862.03,107878382.05138539
1711726140,69860,70060,69780,69985.56,26262216.1606136
1711725240,70055.94,70129.22,69852.38,69982.75,28629682.1115951
1711724340,70041.1,70432.99,70034.46,70383.99,32511655.582059793
1711723440,70351.55,70441.1,70299.94,70399.29,26622423.30939
1711722540,70348.62,70500,70335.59,70474.25,14347055.6482568
1711721640,70389.99,70497.23,70299.71,70343.3,25656878.014148697
1711720740,70463.75,70500.43,70283,70468.88,17239549.967204902
1711719840,70488.14,70636.04,70151.29,70167.98,37210016.1120422
1711718940,70136.59,70265.34,70081.74,70101.82,18711293.7373899
1711718040,70084.85,70200,70050.54,70164.03,15824515.313031198
1711717140,70161.98,70220,70010.58,70039.55,16171458.796718702
1711716240,70001.09,70194.02,69973.05,70028.1,20781876.801425796
1711715340,70085.77,70159,69852.08,69870,21821414.855067503
1711714440,69932.89,70299,69914.1,70201.09,24430729.385634605
1711713540,70175.1,70208.18,70120.13,70148,15202188.8392216
1711712640,70204.04,70313.4,70153.7,70176.39,20227979.3054102
1711711740,70230,70318,70140.01,70190.04,17134824.6105719
1711710840,70184,70203.96,70062.11,70121.09,21513641.4760062
1711709940,70095.49,70125.95,69826.04,69860,17589554.720533397
1711709040,69910.67,69975.64,69838.24,69892.08,19976281.3409992
1711708140,69926,69934.51,69830,69886.99,17519394.126784902
1711707240,69827.35,69883.58,69566,69706,26972526.383132998
1711706340,69715.96,69779.99,69610,69700.01,16895984.0318898
1711705440,69597.02,69873.42,69566.2,69864.01,32832168.610191803
1711704540,69885.67,70000,69858,70000,8960249.2614733
1711703640,69934.8,70050,69925.32,69987.68,13081477.8710998
1711702740,69939.9,70080,69920,69927.99,18240673.4125746
1711701840,69957.99,69979.99,69826,69858.99,15326217.943387901
1711700940,69837.34,69876.59,69716,69787.75,27423243.3817101
1711700040,69752,70084.01,69712,69919.44,40357400.7368403
1711699140,69778.31,70014.15,69746.33,70012.25,43635814.1794097
1711698240,69955.55,70276,69820,70248.01,49609688.9950148
1711697340,70241.11,70380.71,70222.67,70371.99,13498287.522883499
1711696440,70329.41,70498.08,70329.4,70426.3,14169345.6809969
1711695540,70442.99,70478,70422.8,70467.32,8473344.083212899
1711694640,70440.34,70478,70300,70306.01,12398998.0414063
1711693740,70320,70347,70287.8,70338.83,9314693.370939301
1711692840,70290,70299,70025,70229.99,23316687.748810105
1711691940,70210.08,70305.68,70180.7,70289.79,10745926.613698302
1711691040,70241.65,70347.51,70176.97,70321.1,15163948.6085639
1711690140,70335.79,70443.77,70205.89,70400.01,17459555.765575103
1711689240,70407.99,70456.4,70365.04,70369.04,8143024.0241497
1711688340,70359.79,70490.01,70312.52,70454.89,9652803.1709637
1711687440,70490.01,70538.78,70461.27,70538.77,15106084.8563453
1711686540,70482.09,70498,70286,70301.11,19696242.2929333
1711685640,70339.99,70464.08,70325.39,70445.92,11540860.0011028
1711684740,70439.81,70492.53,70404.15,70458.43,11948361.3098722
1711683840,70410.33,70466.66,70294.92,70376.17,14521362.160644
1711682940,70357.57,70684.14,70274.07,70666.01,34259945.283585206
1711682040,70674.71,70714,70603.37,70636.01,11837149.3156579
1711681140,70611.17,70688.01,70580.34,70615.99,12732063.3457688
1711680240,70644,70750.81,70634.21,70634.21,11584188.3154551
1711679340,70676.73,70785.38,70661.1,70779.99,10777379.496254198
1711678440,70759.99,70815.8,70750.08,70799.51,15159576.4289921
1711677540,70792.66,70890.25,70770,70872.01,13966964.5032463
1711676640,70897.1,70916.16,70801.98,70852.06,8996841.8243573
1711675740,70887.65,70900,70778.05,70850.01,12170614.0973773
1711674840,70784.44,70817.77,70647.06,70714.01,16085219.8017382
1711673940,70725.01,70745.81,70606,70676,7391419.933709901
1711673040,70677.99,70748.94,70632.54,70748.94,11473429.1339237
1711672140,70749.84,70776.66,70681.1,70717.64,10665906.8948008
1711671240,70716.6,70827.99,70685.21,70808.9,9958657.525540499
1711670340,70728.41,70791.03,70687.94,70747.68,10981510.399252698
1711669440,70706,70926.82,70700,70913.4,13057616.1510149
1711668540,70926.82,71074.03,70925.18,71014.24,13882740.471720196
1711667640,71017.39,71055.21,70782.25,70836.92,22285555.200726405
1711666740,70836.49,70882.17,70772.53,70807.67,11513728.267231
1711665840,70810,70865.63,70739,70802,11397880.845957499
1711664940,70750.22,70800,70541.9,70678.4,13153820.6935439
1711664040,70633.85,70821.1,70550,70803.33,19427730.3769118
1711663140,70807.81,70845.23,70714.03,70731.32,8935297.074796
1711662240,70765.54,70881.11,70762.63,70841.1,9616991.709933398
1711661340,70904.01,70906.5,70781.1,70814,9360439.8288942
1711660440,70816.01,70823.99,70654.77,70690,14486297.194384301
1711659540,70707.06,70768.01,70661.11,70713.57,10525873.497218
1711658640,70785.06,70785.07,70621.1,70630,11978704.367081698
1711657740,70647.99,70699.68,70620.11,70666,11345664.704144001
1711656840,70689.99,70876,70663.83,70784,19166047.2754619
1711655940,70863.14,70875.97,70701.1,70755.22,25365105.8666849
1711655040,70833.05,70913.93,70680,70708.39,21385990.448768303
1711654140,70695.36,70791.03,70681.61,70766.57,15133343.507589899
1711653240,70764.01,70791.04,70482.33,70532.28,25032487.2484582
1711652340,70558.8,70726,70404,70661.11,31343216.551500104
1711651440,70710,70901.67,70701.1,70838.02,9186848.9942415
1711650540,70892.59,70975.99,70867.63,70939.15,13036182.9964152
1711649640,70875.57,70966.47,70761.1,70800.31,17667825.395781
1711648740,70787.48,70838.7,70620,70676.03,17678147.003161598
1711647840,70680.99,70769.93,70634.43,70724.02,15104517.404104602
1711646940,70650.01,70720.58,70450,70600.87,20453574.0837173
1711646040,70594.05,70759.81,70573.53,70720.01,20570386.2462122
1711645140,70615.4,70895.9,70521.97,70885.99,28468942.7746845
1711644240,70846,71043.3,70791.05,70976.26,27615665.274773795
1711643340,70907.99,70960.58,70600,70849.99,31361259.9108195
1711642440,70814.13,71320,70786.71,71267.99,48604434.684901096
1711641540,71274.86,71430,71211.89,71268.88,34884926.6996448
1711640640,71206.37,71232.24,70974.96,71197.51,45023126.682613805
1711639740,71031.99,71344.29,71009.91,71178.01,42106510.4223006
1711638840,71338,71537.98,71161.77,71518.01,53319674.8940713
1711637940,71551.99,71552.06,71245.7,71322,72499784.66470338
1711637040,71144,71480,71030.01,71081.1,95189123.56907871
1711636140,71036.01,71098.49,70699.82,70847.76,42367248.0814052
1711635240,70740.01,71230.84,70682.9,70823.99,70961037.56911089
1711634340,70910.8,70997.53,70743.32,70801.1,36138928.3476855
1711633440,71008.6,71364.95,70686.07,70948,96678802.80369821
1711632540,71074,71126.6,70397.96,70552,70804981.7349527
1711631640,70761.87,70893.32,70658.57,70807.05,33134447.441937
1711630740,70710,70850.7,70374,70516.1,25793501.6090613
1711629840,70530.01,70635.6,70348.75,70587.46,25720800.2253493
1711628940,70543.14,70601.1,70376.74,70426.49,31674532.326672003
1711628040,70520.55,70815.92,70430.16,70677.99,28881926.3407477
1711627140,70637.99,70748,70548.54,70556.02,20267182.6350587
1711626240,70560.9,70798.2,70521.11,70776.99,22628009.164709896
1711625340,70750,70875,70737.47,70772.01,19806593.204293802
1711624440,70810.01,70962.63,70654,70848.42,37388151.4170549
1711623540,70780.58,70848.8,70580,70606,26898008.098439798
1711622640,70586.67,70591.07,70338.36,70338.36,25491976.1459262
1711621740,70405.16,70573.55,70337.43,70470,48365924.02165869
1711620840,70630.01,70686.72,70565.99,70586.01,18277298.6703532
1711619940,70553.99,70729.62,70527.36,70722.54,22646684.794690195
1711619040,70651.58,70735.82,70616.01,70712.26,19843745.1193964
1711618140,70696.01,70798,70596.49,70716.43,21849572.671794597
1711617240,70778,70940.29,70530,70606.22,37757140.2656506
1711616340,70591.35,70865.58,70550.01,70633.39,42320021.5006199
1711615440,70707.96,70725.4,70492,70535.22,42032246.74051929
1711614540,70563.99,70598.46,70292.44,70320.41,35073958.7225713
1711613640,70400.01,70580.29,70328.19,70392.39,37710733.403712496
1711612740,70399.03,70421.1,70233.15,70341.09,17507654.4311933
1711611840,70376.01,70429.19,70298.91,70380.01,18158298.526843704
1711610940,70336.01,70436.08,70192.71,70260,24241529.5642956
1711610040,70281.88,70469.82,70233.61,70382.02,30319475.8204928
1711609140,70341.01,70400,70191.32,70331.99,22074530.2861673
1711608240,70324.61,70380,70007.6,70116.17,33710655.1549104
1711607340,70060.17,70100,69871,70039.72,41382993.4460579
1711606440,69989.08,69995.09,69646,69740.01,29705127.102021903
1711605540,69724.69,69753.37,69629.34,69748,13982971.503996499
1711604640,69748.29,69811.21,69620,69761.82,10549361.6501325
1711603740,69784.71,69939.42,69610,69618.5,18178824.552123997
1711602840,69647.53,69791.02,69617.65,69777,12651070.1529098
1711601940,69705.97,69729,69606.07,69656.91,18704396.6239959
1711601040,69718.28,69764.7,69565.38,69612,16747818.790643804
1711600140,69650,69688.71,69471.39,69504,15908356.318927899
1711599240,69505.37,69535.43,69280,69309.86,20827209.744819902
1711598340,69326.64,69345.4,69072.41,69079.87,15705208.771681003
1711597440,69080.01,69373.13,69068,69320,11279946.4988839
1711596540,69219.94,69313.99,69193.09,69286.01,9882339.397385702
1711595640,69303.84,69330,69087.25,69163.05,17508663.112963803
1711594740,69123.48,69149.99,68903.62,69040.46,18216721.823510997
1711593840,69053.09,69459.99,68979.99,69448,32076288.7409897
1711592940,69457.3,69568.95,69441.47,69508.48,10077727.2663188
1711592040,69540,69578.81,69350.01,69420.01,16267061.4498224
1711591140,69446,69520,69397.06,69520,15228620.591764601
1711590240,69499.31,69570,69300,69317.63,18257336.5510929
1711589340,69424.01,69610.01,69350.29,69541.99,17278961.7338481
1711588440,69602.58,69750.51,69544.12,69715.58,17070181.793460697
1711587540,69671.66,69795.6,69548.85,69559.99,16372482.972803703
1711586640,69563.28,69838.23,69449,69819.33,25846848.3465987
1711585740,69832.4,69980,69475.61,69523.54,37506647.06819879
1711584840,69540,69572.95,69382,69404.97,12627116.869682902
1711583940,69492,69637.66,69123.61,69189.69,41734390.05824941
1711583040,69157.25,69202,69072.4,69180.01,17301017.2289376
1711582140,69223.89,69329.71,69185.76,69311.97,12800303.250772001
1711581240,69330,69447.76,69241.38,69396.53,21927207.7755573
1711580340,69388,69441.4,69334.66,69370,24855605.416681197
1711579440,69393.51,69425.04,69233.08,69257.99,30138052.053530097
1711578540,69240,69350.29,68974.2,69076.01,21577802.7873518
1711577640,69050.37,69131.6,68919.46,68974.65,23625128.4893935
1711576740,68946.16,69178.36,68913.24,69139.96,21539453.957837403
1711575840,69151.44,69238,69107.99,69141.85,16266436.437542403
1711574940,69199.6,69250,69076,69090.13,18003994.5195035
1711574040,69114.01,69143.76,68900,68936.01,19736310.0911249
1711573140,68848.97,68996,68836.55,68985.6,15684326.6185963
1711572240,68973.98,69027.44,68827.9,68970.01,13157864.664340597
1711571340,68966.9,69163.01,68901,68910.03,22349369.671833903
1711570440,68940,68985.97,68630,68712,22079669.8925972
1711569540,68743.19,68836.19,68540.02,68575.08,24024249.554488197
1711568640,68549.99,68775.6,68468.01,68707.59,26540644.613030806
1711567740,68787.64,68930.03,68746.93,68830.5,21884726.665554002
1711566840,68681.94,68933.33,68475.6,68600,30967218.116682
1711565940,68542.01,68892.01,68462.01,68866,27978313.7815852
1711565040,68813.99,68863.84,68505.6,68539.88,24134981.456134398
1711564140,68670.57,68804.23,68410,68704.01,35405224.2064602
1711563240,68653.43,68925.6,68500,68730.14,42918816.2476908
1711562340,68670,69140,68600,69060.01,27411099.4582309
1711561440,69114.06,69182.9,69030,69116.62,16805788.3499551
1711560540,69133.09,69389.89,69122,69364,21560977.9893688
1711559640,69400.99,69406,69000.82,69210,40453020.18964091
1711558740,69251.99,69280.75,68964.3,69174.02,27263726.745592594
1711557840,69185.79,69257,69050,69171.07,34981183.57021739
1711556940,69105.49,69180,68508.72,68581.31,50697667.361250296
1711556040,68540.01,69310,68359.18,69038.3,104603040.2244234
1711555140,68889.8,69200,68868.59,69065.99,60331017.439694695
1711554240,69146.3,69440.51,69020.01,69180,61801673.572879404
1711553340,69306.34,69504.84,69000.01,69225.18,86387722.59672481
1711552440,69238,70078.5,69212.41,70030.69,60448810.4478606
1711551540,70006.62,70060,69653.56,69908,70567364.65786329
1711550640,69969.69,70218.08,69600.43,69812.56,102768341.0352025
1711549740,69674,70063.78,69041.57,69100,165912601.3205854
1711548840,68991.04,69996.9,68534.01,69932,272795218.6904131
1711547940,69999.87,70672.93,69645.04,69743.87,168602718.35512033
1711547040,70482.01,71769.54,70367.64,71641.2,144235597.2118264
